,date,lending_rate,borrowing_rate,utilization,total_liquidity,total_variable_debt
874,2024-12-07 11:00:00+00:00,8.519839156045908e-06,1.0238193018305677e-05,0.92467538,1948548901704561.0,1902466171450194.0
875,2024-12-07 12:00:00+00:00,8.836852046710832e-06,1.0614103604318333e-05,0.92513813,1947996324185045.0,1902876931032894.0
876,2024-12-07 13:00:00+00:00,9.078658142580744e-06,1.0900598200328865e-05,0.92548879,1948272809998160.0,1903840724908367.0
877,2024-12-07 14:00:00+00:00,1.0626274935999214e-05,1.2729413942227695e-05,0.92775061,1948596129000274.0,1908570093709560.0
878,2024-12-07 15:00:00+00:00,8.384815260122894e-06,1.0077976017485632e-05,0.92448807,1946743478907685.0,1900524207170337.0
879,2024-12-07 16:00:00+00:00,4.903775717440475e-06,6.097887708560498e-06,0.89258836,2022652983579475.0,1906196085428661.0
880,2024-12-07 17:00:00+00:00,4.984791632941469e-06,6.148053356450079e-06,0.89964431,2022359938842759.0,1920215367423758.0
881,2024-12-07 18:00:00+00:00,4.987717002088202e-06,6.149857111650663e-06,0.89994557,2022274182630339.0,1920759546801265.0
882,2024-12-07 19:00:00+00:00,4.989470277577167e-06,6.150937911377612e-06,0.90008698,2022090364001838.0,1920891628686444.0
883,2024-12-07 20:00:00+00:00,5.004828679842079e-06,6.160397431903035e-06,0.90154574,2019255744786914.0,1921295772009620.0
884,2024-12-07 21:00:00+00:00,5.071206358602578e-06,6.201114707152942e-06,0.90783406,2019180084509414.0,1933936772569030.0
885,2024-12-07 22:00:00+00:00,5.0826215973712695e-06,6.208090109990691e-06,0.90891028,2017200015342825.0,1934322354563720.0
886,2024-12-07 23:00:00+00:00,5.17318301629922e-06,6.263153343076079e-06,0.91741762,2017203543944473.0,1951500356760777.0
887,2024-12-08 00:00:00+00:00,5.168368703487003e-06,6.260238329455218e-06,0.91696376,2015356083126377.0,1948902215062559.0
888,2024-12-08 01:00:00+00:00,5.171218218994982e-06,6.261963843744696e-06,0.91723303,2014881520438107.0,1949021530294074.0
889,2024-12-08 02:00:00+00:00,5.186900164871691e-06,6.271451496151968e-06,0.91862202,2015013112938107.0,1951954495293536.0
890,2024-12-08 03:00:00+00:00,5.185827340084735e-06,6.270802889436968e-06,0.91859383,2015102228090496.0,1951992149340502.0
891,2024-12-08 04:00:00+00:00,5.1962722221468475e-06,6.277114789677413e-06,0.91958108,2013663592872982.0,1952668865357026.0
892,2024-12-08 05:00:00+00:00,9.312555597502995e-06,1.117752821889469e-05,0.92582539,2013748392522717.0,1965340846423976.0
893,2024-12-08 06:00:00+00:00,1.021826749040831e-05,1.2248078020400027e-05,0.92713778,2013828634157638.0,1968079164551041.0
894,2024-12-08 07:00:00+00:00,1.217105155931789e-05,1.4546643011306428e-05,0.92996962,2008780370480812.0,1969115678513607.0
895,2024-12-08 08:00:00+00:00,1.1881033424877736e-05,1.4206096203158596e-05,0.92954156,2009596072326104.0,1969043053584658.0
896,2024-12-08 09:00:00+00:00,1.1028863040037942e-05,1.3203794300806318e-05,0.92831207,2013351163995729.0,1970085510495215.0
897,2024-12-08 10:00:00+00:00,5.201662094350922e-06,6.282171623103633e-06,0.9197898,2014323762036352.0,1953843932107840.0
898,2024-12-08 11:00:00+00:00,8.418131211839174e-06,1.011751409649616e-05,0.92449207,2014502380635035.0,1963498914701994.0
899,2024-12-08 12:00:00+00:00,8.698233064603309e-06,1.0449773997851116e-05,0.924912,2015125240674888.0,1964940715382958.0
900,2024-12-08 13:00:00+00:00,9.038007043778826e-06,1.0852448612228697e-05,0.92542311,2014183787664695.0,1965121112021539.0
901,2024-12-08 14:00:00+00:00,1.0238733344230427e-05,1.2272235763027962e-05,0.92716082,2014191978715262.0,1968641577197827.0
902,2024-12-08 15:00:00+00:00,1.0138347596874757e-05,1.2153727294454369e-05,0.9270138,2014554731924777.0,1968711703423596.0
903,2024-12-08 16:00:00+00:00,9.167512593979079e-06,1.1005822622407444e-05,0.92559784,2014795884534042.0,1966109726555898.0
904,2024-12-08 17:00:00+00:00,1.257763582051976e-05,1.5023583523102145e-05,0.93054772,2006804263453627.0,1968664288510447.0
905,2024-12-08 18:00:00+00:00,1.4477779858194671e-05,1.7245140457140932e-05,0.93328278,2007975070236251.0,1975283098817472.0
906,2024-12-08 19:00:00+00:00,1.494198912449455e-05,1.7786035198852305e-05,0.93394783,2008181015695422.0,1976845721064788.0
907,2024-12-08 20:00:00+00:00,1.4467465767936078e-05,1.7233114376654418e-05,0.93326462,2012137976290426.0,1979203181142619.0
908,2024-12-08 21:00:00+00:00,1.3007556077875364e-05,1.5527289044912105e-05,0.93116252,2012287825910697.0,1975143686402452.0
909,2024-12-08 22:00:00+00:00,1.9935275957036303e-05,2.355953910149555e-05,0.94354231,2013150839078458.0,2000911553111951.0
910,2024-12-08 23:00:00+00:00,2.261395207892029e-05,2.662385026828933e-05,0.94483331,2014758056405158.0,2005083799197598.0
911,2024-12-09 00:00:00+00:00,1.9767757082438406e-05,2.336714995395989e-05,0.94081239,2016691364754376.0,1998851682909447.0
912,2024-12-09 01:00:00+00:00,1.9991548936537558e-05,2.36241464636469e-05,0.94112846,2016699871796680.0,1999544793628173.0
913,2024-12-09 02:00:00+00:00,2.6277747786236794e-05,3.077902955274569e-05,0.94993751,2018140695563087.0,2018730070093888.0
914,2024-12-09 03:00:00+00:00,2.549023616467003e-05,2.9889361446203945e-05,0.94880823,2017306829412955.0,2015726439474761.0
915,2024-12-09 04:00:00+00:00,2.4444621679585867e-05,2.8705192833551485e-05,0.94738036,2017333150448121.0,2012933807150056.0
916,2024-12-09 05:00:00+00:00,2.3878628064374614e-05,2.8062802656124542e-05,0.94661803,2016469132444129.0,2010632641199250.0
917,2024-12-09 06:00:00+00:00,2.3427962344011585e-05,2.7550601504523455e-05,0.94585638,2017147967338489.0,2009795448256010.0
918,2024-12-09 07:00:00+00:00,2.3154986197642978e-05,2.724004699893018e-05,0.94557118,2017212296222608.0,2009335041569575.0
919,2024-12-09 08:00:00+00:00,2.315237273169429e-05,2.72370726435857e-05,0.94552559,2015931110598737.0,2008088665550457.0
920,2024-12-09 09:00:00+00:00,2.339689903057972e-05,2.7515273590736614e-05,0.94590824,2015386982480555.0,2008393859358883.0
921,2024-12-09 10:00:00+00:00,2.4775895173449065e-05,2.9080724815665244e-05,0.94783388,2014934057866202.0,2011908567252412.0
922,2024-12-09 11:00:00+00:00,2.2222060475915655e-05,2.617694671372383e-05,0.94425159,2024787228318567.0,2014045617220139.0
923,2024-12-09 12:00:00+00:00,2.166196066727107e-05,2.5537389690217798e-05,0.94346155,2026486064434787.0,2014084551243683.0
924,2024-12-09 13:00:00+00:00,2.2056624473044578e-05,2.5988143681631574e-05,0.94401447,2025241175178730.0,2014100646082431.0
925,2024-12-09 14:00:00+00:00,2.278171574165519e-05,2.6815017603964337e-05,0.94504093,2024146892859015.0,2015198733043383.0
926,2024-12-09 15:00:00+00:00,2.1939844568452976e-05,2.5854817660650935e-05,0.94513277,2019367610892091.0,2010921748737712.0
927,2024-12-09 16:00:00+00:00,2.0454268119397216e-05,2.4155015749343343e-05,0.9417557,2019871098656690.0,2004624017381016.0
928,2024-12-09 17:00:00+00:00,2.242096450925625e-05,2.6403831826829342e-05,0.94452448,2020688679109940.0,2011036749938996.0
929,2024-12-09 18:00:00+00:00,2.279263642609353e-05,2.682745873138515e-05,0.9450422,2022149522891242.0,2013521506773807.0
930,2024-12-09 19:00:00+00:00,2.101372865125912e-05,2.4795968798499813e-05,0.94257924,2022950968535344.0,2009345571820034.0
931,2024-12-09 20:00:00+00:00,1.2967917389210448e-05,1.5480873489271122e-05,0.93106177,2022223762528407.0,1985413285213875.0
932,2024-12-09 21:00:00+00:00,1.7278380980992386e-05,2.049758724458385e-05,0.9373697,2010194839457268.0,1986931481094814.0
933,2024-12-09 22:00:00+00:00,1.653043540090355e-05,1.9631492168634422e-05,0.93617598,2012495614463952.0,1986723232409617.0
934,2024-12-09 23:00:00+00:00,1.5224395557552206e-05,1.8114743901705223e-05,0.9342749,2012423984664255.0,1982870694819675.0
935,2024-12-10 00:00:00+00:00,6.233475389193184e-05,6.967556562376098e-05,0.99782354,2027001662008108.0,2125366168739735.0
936,2024-12-10 01:00:00+00:00,8.02266004929076e-06,9.647932337312003e-06,0.92386508,2015516826386041.0,1964928392929762.0
937,2024-12-10 02:00:00+00:00,8.65533719101825e-06,1.0398908288286274e-05,0.92479033,2014084377910550.0,1965488959925886.0
938,2024-12-10 03:00:00+00:00,1.1701548477791546e-05,1.3995196773539885e-05,0.92917392,2006452457422224.0,1967249230348821.0
939,2024-12-10 04:00:00+00:00,1.2263638551564473e-05,1.4655300808705847e-05,0.92993477,2005562763428294.0,1967975760812862.0
940,2024-12-10 05:00:00+00:00,1.2335291905451882e-05,1.473937141862798e-05,0.92861731,2005521708996848.0,1965325711381654.0
941,2024-12-10 06:00:00+00:00,1.0699680069673526e-05,1.2815950752361575e-05,0.9277656,2004842418995485.0,1963012158420162.0
942,2024-12-10 07:00:00+00:00,1.1513160788200221e-05,1.377371810784926e-05,0.9289706,2002763752973882.0,1963525208207255.0
943,2024-12-10 08:00:00+00:00,1.217740793660533e-05,1.4554103629422468e-05,0.92996665,2003325694657378.0,1966069757451010.0
944,2024-12-10 09:00:00+00:00,1.796500610313934e-05,2.129107241145682e-05,0.93796612,1987241032993771.0,1967031765048679.0
945,2024-12-10 10:00:00+00:00,1.733240652376805e-05,2.0560076319116005e-05,0.93731701,1989038141536111.0,1967473301963081.0
946,2024-12-10 11:00:00+00:00,1.722885133444996e-05,2.044029003916745e-05,0.93725322,1988267186945784.0,1966664169393232.0
947,2024-12-10 12:00:00+00:00,1.6282477602189938e-05,1.9343961860336653e-05,0.93573955,1988850731301452.0,1964241240241282.0
948,2024-12-10 13:00:00+00:00,1.5670958345018916e-05,1.863398468476152e-05,0.93493428,1989381277886491.0,1963171278332539.0
949,2024-12-10 14:00:00+00:00,1.3213134647040463e-05,1.5767929525588638e-05,0.9303914,1989799822656278.0,1954554423347707.0
950,2024-12-10 15:00:00+00:00,1.1869923008949104e-05,1.4193044368246896e-05,0.92945444,1989539307119388.0,1952471721144472.0
951,2024-12-10 16:00:00+00:00,1.3005547630572712e-05,1.5524937349015913e-05,0.93109464,1987966951163638.0,1954302467752427.0
952,2024-12-10 17:00:00+00:00,1.5749932595168474e-05,1.872574345003972e-05,0.93504382,1988565680205857.0,1962741770382326.0
953,2024-12-10 18:00:00+00:00,5.71678540152949e-06,6.898896728660631e-06,0.92045239,1994656232762808.0,1939356512137889.0
954,2024-12-10 19:00:00+00:00,8.693928091032508e-06,1.0444669473172642e-05,0.92481761,1996295687577285.0,1949597111772401.0
955,2024-12-10 20:00:00+00:00,5.19853558451007e-06,6.27848171561983e-06,0.91967587,2012089168569108.0,1953873242682582.0
956,2024-12-10 21:00:00+00:00,9.353800179316518e-06,1.1226341208493079e-05,0.92578984,2012390086828903.0,1966470461976805.0
957,2024-12-10 22:00:00+00:00,9.529174925117133e-06,1.1433831173666261e-05,0.92609464,2012619086828903.0,1967317648811318.0
958,2024-12-10 23:00:00+00:00,8.414607626991238e-06,1.0113332627132543e-05,0.92441621,2018752053663599.0,1969630254009716.0
959,2024-12-11 00:00:00+00:00,5.542272352598233e-05,6.247793137491863e-05,0.98894056,2033267845344882.0,2114284675566112.0
960,2024-12-11 01:00:00+00:00,5.094103590000664e-06,6.215098405967176e-06,0.90987437,2018454504876269.0,1940093014788581.0
961,2024-12-11 02:00:00+00:00,6.08543404190704e-06,7.33967019777692e-06,0.92123163,2017696311083979.0,1962332684334387.0
962,2024-12-11 03:00:00+00:00,8.476663038887706e-06,1.0186967954465318e-05,0.92457361,2017694287278438.0,1969091876436090.0
963,2024-12-11 04:00:00+00:00,1.0731039730191777e-05,1.2852914784406686e-05,0.92779074,2017095018656881.0,1975049564655455.0
964,2024-12-11 05:00:00+00:00,9.322988151586754e-06,1.1189875713651397e-05,0.92573704,2014266330700742.0,1968313634756250.0
965,2024-12-11 06:00:00+00:00,1.0261937996578986e-05,1.2299624611395165e-05,0.92712445,2013805924680252.0,1970701739230863.0
966,2024-12-11 07:00:00+00:00,1.1746219697399642e-05,1.4047696877424596e-05,0.92925889,2013874324680252.0,1975084594558212.0
967,2024-12-11 08:00:00+00:00,9.487281073630227e-06,1.13842753116283e-05,0.92597666,2013788068942482.0,1968423457646605.0
968,2024-12-11 09:00:00+00:00,1.0808929735796114e-05,1.2944710082890863e-05,0.92791712,2014165107663597.0,1972705308972103.0
969,2024-12-11 10:00:00+00:00,1.0418265369767823e-05,1.248409199668076e-05,0.92733331,2015969289711853.0,1973227974479482.0
970,2024-12-11 11:00:00+00:00,1.0660550874997558e-05,1.2769823922276255e-05,0.92767973,2015601954731820.0,1973609194000718.0
971,2024-12-11 12:00:00+00:00,1.092315917458904e-05,1.3079294557612207e-05,0.92806042,2015686959871887.0,1974476517064437.0
972,2024-12-11 13:00:00+00:00,1.2902056565071916e-05,1.5403740975114252e-05,0.93092593,2011703913540146.0,1976574826183573.0
973,2024-12-11 14:00:00+00:00,1.5471613741577242e-05,1.8402278223704523e-05,0.93466046,2008833399104156.0,1981438638525818.0
974,2024-12-11 15:00:00+00:00,1.5258912810688214e-05,1.8154902345949215e-05,0.93430609,2007449702894163.0,1979471742326703.0
975,2024-12-11 16:00:00+00:00,2.0503143897273386e-05,2.4211050376171898e-05,0.94178484,2007412162158068.0,1994490298606272.0
976,2024-12-11 17:00:00+00:00,1.5388711134638405e-05,1.8305878455195957e-05,0.93450942,2011816279117647.0,1984047080731089.0
977,2024-12-11 18:00:00+00:00,1.2921057423254815e-05,1.5425995221169722e-05,0.93094669,2013103515935043.0,1978108550013926.0
978,2024-12-11 19:00:00+00:00,1.7024561023987156e-05,2.0203877164478896e-05,0.9368375,2019775826181324.0,1996257083916799.0
979,2024-12-11 20:00:00+00:00,1.94050452324494e-05,2.295028237146323e-05,0.94022353,2011588369238433.0,1995443446432514.0
980,2024-12-11 21:00:00+00:00,1.8964049787987928e-05,2.2442876236084507e-05,0.93960184,2013103481057334.0,1995662429995869.0
981,2024-12-11 22:00:00+00:00,1.860711082187203e-05,2.2031728087155294e-05,0.93902907,2014108426994160.0,1995496333056155.0
982,2024-12-11 23:00:00+00:00,1.7200201518514987e-05,2.0407143528562773e-05,0.93700766,2014767581161371.0,1992085225583906.0
983,2024-12-12 00:00:00+00:00,6.528918455607381e-05,7.271797020046938e-05,1.00047342,2034725724874368.0,2139975724766291.0
984,2024-12-12 01:00:00+00:00,1.8300441586699848e-05,2.1678156862104938e-05,0.93864521,2017291325363473.0,1997870639105939.0
985,2024-12-12 02:00:00+00:00,1.9694621028364115e-05,2.328312789931315e-05,0.94062472,2013141646622118.0,1998000499978975.0
986,2024-12-12 03:00:00+00:00,1.9730251690636153e-05,2.332406416903298e-05,0.94066402,2013146852095687.0,1998137438821232.0
987,2024-12-12 04:00:00+00:00,1.8027832425246967e-05,2.136360014538942e-05,0.93825415,2013468553735980.0,1993631363776536.0
988,2024-12-12 05:00:00+00:00,1.8468305698167382e-05,2.1871731645440126e-05,0.93888057,2010773054536502.0,1992402023738648.0
989,2024-12-12 06:00:00+00:00,1.760184227401553e-05,2.0871579676766373e-05,0.93764514,2011611828947457.0,1990751724625506.0
990,2024-12-12 07:00:00+00:00,1.6843849526672432e-05,1.9994637194643168e-05,0.93656194,2012286191302227.0,1989240185599279.0
991,2024-12-12 08:00:00+00:00,1.793626481446194e-05,2.1257888740761103e-05,0.93812316,2010835303762129.0,1991065828600332.0
992,2024-12-12 09:00:00+00:00,1.8101682943618028e-05,2.1448838072831905e-05,0.9383551,2011199726562464.0,1991916282197757.0
993,2024-12-12 10:00:00+00:00,1.852998076281644e-05,2.1942830273927465e-05,0.93896196,2010301421676316.0,1992327137702359.0
994,2024-12-12 11:00:00+00:00,1.9090945575865385e-05,2.2588945440007148e-05,0.93976334,2008542421179411.0,1992338087583477.0
995,2024-12-12 12:00:00+00:00,1.9554161818634646e-05,2.3121714070610595e-05,0.9404139,2010080690155698.0,1995128688031189.0
996,2024-12-12 13:00:00+00:00,1.8740830053849277e-05,2.2185803541828902e-05,0.93926078,2012475393048441.0,1995114280370886.0
997,2024-12-12 14:00:00+00:00,1.7715006561134752e-05,2.100234227304108e-05,0.93779447,2016023869491373.0,1995528207011175.0
998,2024-12-12 15:00:00+00:00,1.6881209340255007e-05,2.0037903649102247e-05,0.93660295,2018017381964754.0,1995035610948821.0
999,2024-12-12 16:00:00+00:00,1.5890751669977315e-05,1.8889307601764686e-05,0.93518438,2019859034497248.0,1993934421448728.0
1000,2024-12-12 17:00:00+00:00,5.1725836196685455e-06,6.262790488934892e-06,0.91719436,2034050636471287.0,1970633468624377.0
1001,2024-12-12 18:00:00+00:00,6.557590955454001e-06,7.903491073224808e-06,0.92165826,2033929219884163.0,1979616293331388.0
1002,2024-12-12 19:00:00+00:00,5.457520478548996e-06,6.588614623745505e-06,0.92001193,2035117314291136.0,1977374653249349.0
1003,2024-12-12 20:00:00+00:00,5.6561946114212085e-06,6.8264047955968754e-06,0.92034147,2034878292068747.0,1977839379148772.0
1004,2024-12-12 21:00:00+00:00,9.861353825612385e-06,1.1826546650836298e-05,0.92644504,2034822177014645.0,1990222022220358.0
1005,2024-12-12 22:00:00+00:00,1.0304268207681348e-05,1.2349582889720842e-05,0.92956882,2036541947943253.0,1998202226123172.0
1006,2024-12-12 23:00:00+00:00,1.2035022505023658e-05,1.4386949820359483e-05,0.92965972,2036608231674174.0,1998475986695565.0
1007,2024-12-13 00:00:00+00:00,6.52162411502625e-05,7.264309528787183e-05,1.00131533,2063369805078235.0,2171250819792674.0
1008,2024-12-13 01:00:00+00:00,1.044372664285159e-05,1.2514128483646305e-05,0.92731145,2039770755657451.0,1996733735251215.0
1009,2024-12-13 02:00:00+00:00,9.746345178849021e-06,1.1690622104486711e-05,0.92621578,2039349205608108.0,1994138183635531.0
1010,2024-12-13 03:00:00+00:00,9.688229899832684e-06,1.1621920299458998e-05,0.92620964,2039252564153752.0,1994059262647872.0
1011,2024-12-13 04:00:00+00:00,9.57755169798714e-06,1.1491048028881438e-05,0.9260671,2039248295223873.0,1993788036878848.0
1012,2024-12-13 05:00:00+00:00,9.336370601487185e-06,1.1205714015022507e-05,0.92569484,2041149697473640.0,1994807403298269.0
1013,2024-12-13 06:00:00+00:00,9.244522317256613e-06,1.1096997828556498e-05,0.92558458,2041330915071133.0,1994774896896110.0
1014,2024-12-13 07:00:00+00:00,1.0292965810246566e-05,1.2336244362687908e-05,0.92707804,2038474821372438.0,1995196124315062.0
1015,2024-12-13 08:00:00+00:00,1.1094856385201498e-05,1.3281502888121735e-05,0.92825711,2035982165718657.0,1995311239744892.0
1016,2024-12-13 09:00:00+00:00,1.0385690991580353e-05,1.2445660966013039e-05,0.92721794,2038263919129060.0,1995338741430726.0
1017,2024-12-13 10:00:00+00:00,1.032564840275108e-05,1.237481352480753e-05,0.9271325,2038262914649891.0,1995187636404743.0
1018,2024-12-13 11:00:00+00:00,9.95054861818786e-06,1.1931931145728153e-05,0.9265867,2039565274808000.0,1995306147682800.0
1019,2024-12-13 12:00:00+00:00,9.972794918544616e-06,1.1958211063476766e-05,0.92661402,2039478767303219.0,1995306022840155.0
1020,2024-12-13 13:00:00+00:00,1.0397901524111677e-05,1.2460067298799636e-05,0.92723471,2038139558252900.0,1995354001945696.0
1021,2024-12-13 14:00:00+00:00,9.39376336401433e-06,1.1273632009567099e-05,0.92583463,2041277522383674.0,1995428749747169.0
1022,2024-12-13 15:00:00+00:00,1.2742087599085876e-05,1.5216333233506947e-05,0.93064911,2042356670237443.0,2006290114418839.0
1023,2024-12-13 16:00:00+00:00,1.2391672464144628e-05,1.4805510262413816e-05,0.92996302,2042373382846098.0,2004936430974596.0
1024,2024-12-13 17:00:00+00:00,1.2186154218975094e-05,1.456436910654124e-05,0.92982805,2043903562906016.0,2006110456459503.0
1025,2024-12-13 18:00:00+00:00,1.1790565050520322e-05,1.4099807270188661e-05,0.92916248,2043804155171374.0,2004689517217901.0
1026,2024-12-13 19:00:00+00:00,1.076511453103414e-05,1.2893075349167888e-05,0.92776257,2044238105873448.0,2002251263935272.0
1027,2024-12-13 20:00:00+00:00,1.0372823022248147e-05,1.2430478413475253e-05,0.92719126,2045386657948981.0,2002175080516345.0
1028,2024-12-13 21:00:00+00:00,8.329464230006108e-06,1.0012278937345403e-05,0.92420854,2045338603324996.0,1996051621558273.0
1029,2024-12-13 22:00:00+00:00,8.855449668594787e-06,1.0636145536898392e-05,0.92498686,2046580446505217.0,1998818812281624.0
1030,2024-12-13 23:00:00+00:00,1.424853364951866e-05,1.6977758997739665e-05,0.93279611,2045940427864456.0,2014230725405165.0
1031,2024-12-14 00:00:00+00:00,1.2300269105614775e-05,1.4698281477864653e-05,0.92998374,2051425010178846.0,2013608573552253.0
1032,2024-12-14 01:00:00+00:00,1.4051869643678462e-05,1.67482399803578e-05,0.93251132,2045947838700571.0,2013718784714089.0
1033,2024-12-14 02:00:00+00:00,1.512629489152537e-05,1.8000588996410666e-05,0.93405416,2046597534346074.0,2017515596117743.0
1034,2024-12-14 03:00:00+00:00,1.4915441526335885e-05,1.775512135626975e-05,0.93389704,2046220592863933.0,2016878169318349.0
1035,2024-12-14 04:00:00+00:00,1.491987668195727e-05,1.776028611820215e-05,0.93375552,2046178815055790.0,2016585322251275.0
1036,2024-12-14 05:00:00+00:00,1.3878048299924947e-05,1.654527206664753e-05,0.93225472,2047996348735400.0,2015245216330507.0
1037,2024-12-14 06:00:00+00:00,1.37645602990224e-05,1.6412699660713173e-05,0.93216527,2048380062891683.0,2015454064430481.0
1038,2024-12-14 07:00:00+00:00,1.3619100166567938e-05,1.624271546113035e-05,0.93190497,2048841179184914.0,2015377811058064.0
1039,2024-12-14 08:00:00+00:00,1.3435549032964948e-05,1.602811686811971e-05,0.93161445,2049704206148099.0,2015623706884427.0
1040,2024-12-14 09:00:00+00:00,1.3347438556568744e-05,1.5925062375444207e-05,0.93148625,2049925269459133.0,2015589431702168.0
1041,2024-12-14 10:00:00+00:00,1.2625268139418435e-05,1.507942156114351e-05,0.93044247,2049968920266499.0,2013532344433387.0
1042,2024-12-14 11:00:00+00:00,1.618517453453624e-05,1.9231074733710153e-05,0.93554632,2049843703875378.0,2023907477005359.0
1043,2024-12-14 12:00:00+00:00,1.3586309769026683e-05,1.620438690962722e-05,0.93182731,2050315512082408.0,2016762055358080.0
1044,2024-12-14 13:00:00+00:00,1.3470333821227252e-05,1.6068794157408826e-05,0.93235513,2050701970326423.0,2018236999324830.0
1045,2024-12-14 14:00:00+00:00,1.2854649864415608e-05,1.5348211829330504e-05,0.9307691,2052123561011874.0,2016338003990399.0
1046,2024-12-14 15:00:00+00:00,1.2756571563096875e-05,1.5233305130667647e-05,0.93062633,2052505032697098.0,2016434010816993.0
1047,2024-12-14 16:00:00+00:00,1.2619773042696188e-05,1.5072980204715314e-05,0.93042757,2052879559891559.0,2016401485124079.0
1048,2024-12-14 17:00:00+00:00,1.258787960859875e-05,1.5035592678580619e-05,0.93038052,2053146612145638.0,2016583519732306.0
1049,2024-12-14 18:00:00+00:00,1.2527289512473198e-05,1.496455559601725e-05,0.93029176,2053321691079709.0,2016595570606725.0
1050,2024-12-14 19:00:00+00:00,1.23931321382503e-05,1.4807222432051445e-05,0.93010162,2053362558731943.0,2016276383341587.0
1051,2024-12-14 20:00:00+00:00,1.1365304110618056e-05,1.3599804890755335e-05,0.92860659,2056723979660767.0,2016352282334712.0
1052,2024-12-14 21:00:00+00:00,1.1478805755305999e-05,1.3733315413565145e-05,0.9287702,2056687392338089.0,2016686276261130.0
1053,2024-12-14 22:00:00+00:00,1.2409245118278108e-05,1.4826122167222556e-05,0.93011701,2057557297802983.0,2020288333038985.0
1054,2024-12-14 23:00:00+00:00,1.2566425670723382e-05,1.5010441060203858e-05,0.93034337,2056941489994399.0,2020208004192123.0
1055,2024-12-15 00:00:00+00:00,1.2285507568282616e-05,1.4680961492177592e-05,0.9299359,2057864285805805.0,2020262423265240.0
1056,2024-12-15 01:00:00+00:00,1.2338687414352636e-05,1.4743354923795812e-05,0.9300117,2057801000558374.0,2020385250344831.0
1057,2024-12-15 02:00:00+00:00,1.3552560381083679e-05,1.6164933627756736e-05,0.93176421,2054088435512594.0,2020570959195517.0
1058,2024-12-15 03:00:00+00:00,1.203706245358464e-05,1.4389345111171827e-05,0.92955463,2053563441407341.0,2015574399325090.0
1059,2024-12-15 04:00:00+00:00,1.2133207685598203e-05,1.4502221991058148e-05,0.92971143,2053153678055602.0,2015544313977201.0
1060,2024-12-15 05:00:00+00:00,1.2259135741212582e-05,1.4650017095998054e-05,0.92986212,2052684349259484.0,2015449336710656.0
1061,2024-12-15 06:00:00+00:00,1.2941782776406797e-05,1.545026784533455e-05,0.93087904,2052062902561347.0,2016971649199052.0
1062,2024-12-15 07:00:00+00:00,1.3111978964869234e-05,1.564953931151293e-05,0.93112371,2051421154922831.0,2016908177616158.0
1063,2024-12-15 08:00:00+00:00,9.772300706534794e-06,1.1721302012323418e-05,0.92627723,2051649598856981.0,2007213718528160.0
1064,2024-12-15 09:00:00+00:00,9.527109592363823e-06,1.1431388253147129e-05,0.92591898,2051400987021927.0,2006264108634369.0
1065,2024-12-15 10:00:00+00:00,1.2581838150547471e-05,1.502851010639087e-05,0.9303551,2050850418811053.0,2014882703578640.0
1066,2024-12-15 11:00:00+00:00,1.222591953326837e-05,1.4611038220792513e-05,0.929839,2051719773319962.0,2014668222165802.0
1067,2024-12-15 12:00:00+00:00,1.2012831180339953e-05,1.4360892034393996e-05,0.92952931,2052652584532079.0,2014933916935686.0
1068,2024-12-15 13:00:00+00:00,1.2319435919999737e-05,1.47207691527577e-05,0.92982618,2051466486491139.0,2014467455822922.0
1069,2024-12-15 14:00:00+00:00,1.1898961064341575e-05,1.4227155606888051e-05,0.92936237,2051490848880575.0,2013570170767504.0
1070,2024-12-15 15:00:00+00:00,1.1778427530304966e-05,1.4085545090911669e-05,0.92918301,2051957985041902.0,2013662820276192.0
1071,2024-12-15 16:00:00+00:00,1.2775142335029561e-05,1.5255064795023023e-05,0.93062844,2052054132678460.0,2016748137416356.0
1072,2024-12-15 17:00:00+00:00,1.3015959385501652e-05,1.5537128350878412e-05,0.93098324,2051669614946939.0,2017151566493914.0
1073,2024-12-15 18:00:00+00:00,1.3115664079874653e-05,1.5653852888220136e-05,0.93111837,2051165744555666.0,2016989480279207.0
1074,2024-12-15 19:00:00+00:00,1.2645593828223665e-05,1.5103246460002611e-05,0.9304381,2051312133757002.0,2015753924535002.0
1075,2024-12-15 20:00:00+00:00,1.2247787947613437e-05,1.4636700999556977e-05,0.92986136,2052282790343600.0,2015504269136886.0
1076,2024-12-15 21:00:00+00:00,1.2110583861152576e-05,1.4475663890919718e-05,0.92966415,2052748171051255.0,2015567479954861.0
1077,2024-12-15 22:00:00+00:00,1.2132950399939097e-05,1.4501919973292237e-05,0.92969308,2052280048995882.0,2015220211748788.0
1078,2024-12-15 23:00:00+00:00,1.1901722483777035e-05,1.423039931901832e-05,0.92935783,2052867091110275.0,2015109407804436.0
1079,2024-12-16 00:00:00+00:00,1.5953002095879966e-05,1.9067782572678896e-05,0.92969472,2055036320540012.0,2017852167642459.0
1080,2024-12-16 01:00:00+00:00,1.611809030510329e-05,1.9257245227384774e-05,0.9300856,2055380757564196.0,2019012657399442.0
1081,2024-12-16 02:00:00+00:00,1.6178903984523095e-05,1.9327000346039237e-05,0.93036097,2055446276013443.0,2019679569998780.0
1082,2024-12-16 03:00:00+00:00,1.6479955998781978e-05,1.9672020256178483e-05,0.93097046,2055235151608696.0,2020770177967534.0
